Date,ALTY,BIL,BND,BOXX,BSV,BTAL,CLSE,CTA,FTLS,FXE,KMLM,NVDA,NVDX,PSQ,QAI,QLD,QQQ,ROM,SGOV,SH,SHV,SOXL,SPUU,SPXL,SPXS,SPY,SQQQ,SSO,SVIX,SVXY,TBF,TECL,TLT,TMF,TMV,TQQQ,UDN,UPRO,USDU,UST,UUP,VBF,VIXM,VIXY,VTI,VXX,XLK,XLP
2024-01-26,11.385,91.76,72.99,105.53,77.07,17.8,18.05,23.9748,58.69,100.1048,28.85,62.4372,51.61,9.11,30.15,82.53,428.15,58.86,100.68,12.64,110.53,35.04,109.655,113.38,10.58,491.27,11.83,69.06,39.44,106.52,23.17,77.46,94.86,56.1,33.77,57.07,18.07,59.72,25.74,44.49,27.78,15.47,15.68,14.61,244.32,14.59,203.6,73.05
2024-01-29,11.4,91.77,73.12,105.56,77.01,18.06,18.14,24.08,58.89,100.2209,28.57,62.7461,52.13,9.17,30.08,81.38,425.3,57.81,100.71,12.66,110.54,33.53,109.4168,113.14,10.61,490.89,12.07,68.92,40.08,107.34,22.97,75.6,95.72,57.55,32.94,55.93,18.105,59.53,25.72,44.4808,27.76,15.58,15.71,14.34,243.98,14.4,201.92,73.46
2024-01-30,11.3228,91.78,73.43,105.52,77.25,18.35,17.97,23.77,58.04,99.88,28.53,61.4996,49.9,9.35,29.9834,78.2,416.97,55.36,100.71,12.86,110.57,32.1,106.2368,107.56,11.13,482.88,12.78,66.69,37.67,104.61,22.83,70.77,96.66,59.26,31.94,52.64,18.07,56.63,25.78,45.73,27.83,15.61,16.11,15.08,239.87,15.13,197.68,72.92
2024-01-31,11.4141,91.42,73.66,105.61,77.2,18.48,18.17,23.6,58.36,100.288,28.74,62.999,52.41,9.24,30.04,80.06,421.88,56.76,100.31,12.71,110.17,32.45,108.433,111.61,10.72,489.2,12.34,68.39,38.31,105.02,22.32,73.49,98.24,62.51,30.19,54.5,18.16,58.77,25.65,45.88,27.69,15.74,16.0,14.94,243.1,15.01,200.17,74.41
2024-02-01,11.37,91.44,73.0,105.64,76.88,18.42,18.4428,24.18,58.7,99.58,28.71,66.1306,57.59,9.1,29.99,82.74,429.01,57.94,100.32,12.58,110.14,33.65,110.82,115.11,10.38,494.35,11.72,69.8,38.33,105.21,22.79,75.58,96.07,58.48,32.12,57.24,18.0,60.59,25.86,44.77,27.94,15.65,16.06,14.9,245.18,14.99,202.24,74.17
2024-02-02,11.23,91.44,72.42,105.64,76.64,18.55,18.54,24.38,59.07,99.16,28.77,69.3012,63.06,9.1,29.91,82.44,428.45,58.27,100.34,12.62,110.15,35.1,110.1,113.82,10.5,492.55,11.78,69.29,39.84,107.3,23.28,76.13,94.13,54.93,34.08,56.95,17.93,59.91,25.95,43.84,28.09,15.73,15.83,14.37,244.02,14.4,202.7,73.71
2024-02-05,11.21,91.46,72.76,105.665,76.81,18.39,18.39,24.36,58.67,99.2875,28.71,68.1927,60.92,9.13,30.04,82.14,427.59,57.6,100.35,12.59,110.18,33.83,110.5573,114.74,10.42,493.98,11.86,69.66,40.75,108.63,23.06,74.99,95.05,56.38,33.17,56.62,17.99,60.4,25.87,44.31,28.01,16.06,15.66,14.01,244.85,14.05,201.77,73.88
2024-02-06,11.21,91.47,72.62,105.63,76.77,18.36,18.62,24.25,59.0,99.44,28.9,70.0678,64.46,9.03,30.13,83.79,431.99,59.11,100.37,12.49,110.2,35.36,112.5,117.57,10.17,498.1,11.51,70.8,40.86,108.81,23.14,78.01,94.59,55.71,33.58,58.31,18.01,61.88,25.87,44.07,27.98,16.06,15.67,13.94,246.78,14.0,204.44,73.81
2024-02-07,11.24,91.51,72.425,105.67,76.7,18.19,18.62,24.4,59.24,99.49,29.07,69.61,63.52,9.03,30.14,84.06,432.79,59.47,100.4,12.49,110.25,37.15,112.67,117.71,10.16,498.32,11.45,70.86,41.04,109.26,23.34,78.69,94.04,54.63,34.29,58.55,17.97,61.95,25.89,43.74,28.01,15.95,15.62,13.87,247.39,13.92,205.08,73.79
2024-02-08,11.225,91.52,72.37,105.71,76.65,18.17,18.7883,24.52,59.79,99.5734,29.2,72.1009,68.06,8.94,30.2064,85.68,437.05,61.15,100.43,12.42,110.26,39.32,113.78,119.62,10.0,501.2,11.12,71.67,40.61,108.86,23.37,81.85,93.85,54.28,34.47,60.27,17.96,62.97,25.89,43.6458,27.99,15.77,15.71,14.0,248.9,14.02,207.84,73.11
2024-02-09,11.23,91.54,72.39,105.69,76.71,17.88,18.686,24.68,59.53,99.49,29.27,72.2159,68.37,8.99,30.21,84.98,435.34,60.06,100.43,12.44,110.27,39.15,113.68,119.42,10.02,500.98,11.26,71.56,39.87,107.66,23.33,79.88,93.96,54.43,34.39,59.56,17.99,62.85,25.91,43.72,28.02,15.85,16.02,14.25,249.14,14.32,206.26,73.63
2024-02-12,11.11,91.54,71.76,105.75,76.34,18.42,18.6311,25.04,58.78,98.88,29.355,72.0959,68.17,9.12,30.08,82.31,428.55,58.09,100.45,12.61,110.25,36.84,110.545,114.51,10.43,494.08,11.8,69.6,37.1,103.55,23.76,75.83,92.35,51.65,36.16,56.74,17.84,60.28,26.09,42.7304,28.24,15.79,16.35,15.3,245.15,15.33,202.76,72.84
2024-02-13,11.11,91.56,72.03,105.76,76.49,18.03,18.902,25.1,59.57,99.0731,29.365,73.8671,71.21,9.02,30.14,84.12,433.22,59.24,100.47,12.5,110.29,39.12,112.7676,117.56,10.15,498.57,11.41,70.84,38.75,106.58,23.64,78.12,92.82,52.42,35.67,58.54,17.89,61.87,26.06,43.07,28.19,15.85,16.14,14.47,247.86,14.57,204.88,72.7
2024-02-14,11.3,91.61,72.23,105.83,76.57,17.85,19.1339,25.12,59.72,99.4605,29.55,72.6257,68.93,9.0,30.28,84.54,434.51,58.91,100.52,12.43,110.35,39.11,113.9925,119.82,9.98,502.01,11.33,71.77,39.05,106.86,23.56,77.51,93.3,53.13,35.16,59.03,17.96,63.04,26.06,43.2451,28.08,15.96,16.16,14.35,249.77,14.42,204.45,73.17
2024-02-15,11.2422,91.63,72.0,105.82,76.45,18.08,19.0,25.33,59.12,99.5298,29.58,72.5807,68.74,9.1,30.3,83.01,430.57,57.83,100.53,12.49,110.35,38.33,112.9037,117.97,10.12,499.51,11.65,71.04,38.95,107.15,23.7,75.38,92.76,52.19,35.81,57.41,17.954,62.07,26.0,42.9002,28.09,15.94,16.09,14.33,248.46,14.4,202.57,73.28
2024-02-16,11.1906,91.64,72.09,105.87,76.54,18.28,18.87,24.99,59.05,99.85,29.25,69.4211,62.76,9.16,30.2,81.74,427.32,56.68,100.55,12.57,110.37,36.42,111.62,115.95,10.31,496.76,11.92,70.26,37.88,105.33,23.71,73.06,92.84,52.26,35.75,56.08,18.019,61.03,25.99,43.01,28.05,15.95,16.23,14.76,246.9,14.87,200.51,74.05
2024-02-20,11.26,91.65,71.89,105.89,76.46,18.46,18.7604,25.09,58.35,99.9412,29.12,67.442,59.18,9.2,30.23,81.06,425.61,55.89,100.56,12.55,110.38,36.14,111.7468,116.25,10.29,497.21,12.07,70.35,38.17,105.78,23.84,71.59,92.18,51.22,36.48,55.38,18.03,61.17,25.98,42.71,28.02,15.96,16.02,14.7,246.95,14.74,199.25,74.32
2024-02-21,11.31,91.7,71.92,105.96,76.42,18.48,19.2276,25.33,60.05,99.9902,29.29,78.5031,77.5,8.93,30.4,85.79,438.07,59.58,100.6,12.3,110.42,41.42,116.36,123.4,9.66,507.5,11.02,73.24,38.99,106.93,23.78,78.56,92.63,51.82,36.05,60.17,18.03,64.94,25.95,42.64,28.02,15.78,16.06,14.4,251.83,14.46,205.77,74.55
2024-02-22,11.3413,91.71,72.18,105.96,76.47,18.58,19.37,25.36,60.34,99.99,29.38,78.7819,78.76,8.97,30.36,85.24,436.78,59.26,100.63,12.3,110.44,40.17,116.717,123.53,9.64,507.85,11.12,73.33,40.26,108.77,23.44,77.95,93.87,53.93,34.6,59.62,18.02,65.02,26.0,43.12,28.04,15.8,15.8,13.84,252.0,13.93,205.29,74.78
2024-02-23,11.28,91.71,72.05,105.97,76.41,18.48,19.46,25.34,60.25,100.2703,29.4,79.0568,79.61,8.97,30.36,85.14,436.55,59.4,100.64,12.35,110.44,41.21,115.67,122.23,9.75,505.99,11.15,72.78,40.81,109.38,23.53,78.24,93.59,53.39,34.98,59.54,18.09,64.3,26.04,42.96,27.99,15.71,15.6238,13.7,251.24,13.79,205.49,74.48
2024-02-26,11.29,91.73,71.94,105.99,76.39,18.14,19.4437,25.41,60.31,100.2305,29.3,78.666,78.89,8.96,30.41,85.55,437.6,59.5,100.66,12.32,110.46,41.11,116.07,122.81,9.69,506.93,11.07,73.01,41.45,110.455,23.69,78.43,92.93,52.28,35.7,59.91,18.05,64.62,25.99,42.78,28.01,15.61,15.52,13.47,251.94,13.53,205.67,74.49
2024-02-27,11.29,91.74,72.1,106.0,76.49,18.3,19.4016,25.26,60.07,100.18,29.11,77.6285,76.32,9.0,30.37,84.58,435.27,58.94,100.67,12.34,110.47,39.8,115.5298,122.25,9.75,506.26,11.25,72.79,40.83,109.58,23.53,77.28,93.52,53.25,35.04,58.94,18.05,64.31,26.015,43.0835,28.03,15.69,15.68,13.68,251.52,13.75,204.7,74.57
2024-02-28,11.37,91.78,72.22,106.05,76.54,18.15,19.61,25.19,60.29,99.86,29.21,79.0768,79.82,8.93,30.45,86.04,439.0,60.35,100.7,12.31,110.53,42.84,116.49,123.43,9.65,508.08,10.99,73.29,41.32,110.36,23.4,79.87,94.18,54.29,34.39,60.36,18.01,64.94,26.02,42.91,28.09,15.76,15.58,13.49,252.58,13.56,206.98,74.45
2024-02-29,11.37,91.45,72.32,106.055,76.55,17.98,19.8,24.83,60.7,100.005,29.43,82.2424,85.59,8.79,30.55,88.61,445.61,62.37,100.32,12.19,110.11,48.33,118.67,127.04,9.38,512.85,10.49,74.66,41.12,110.29,23.25,84.1,94.47,55.25,33.75,63.13,18.05,66.77,26.01,43.5935,28.04,15.59,15.62,13.52,254.9,13.6,210.76,74.46
2024-03-01,11.39,91.46,72.15,106.06,76.46,18.09,19.94,24.83,60.7,100.21,29.34,85.1991,91.78,8.84,30.55,87.89,444.02,62.43,100.33,12.22,110.12,49.77,118.4093,126.49,9.42,512.3,10.62,74.46,41.28,110.34,23.34,84.09,94.09,54.63,34.17,62.38,18.0706,66.51,25.98,43.3,28.04,15.38,15.79,13.51,254.65,13.57,210.76,74.52
2024-03-04,11.31,91.46,72.54,106.08,76.58,18.25,19.79,24.6,60.31,100.23,29.2,85.9298,93.49,8.99,30.53,84.76,436.05,59.315,100.34,12.34,110.135,46.84,116.078,122.7,9.72,507.18,11.19,72.98,39.9,108.06,23.03,77.86,95.43,56.94,32.71,59.04,18.09,64.49,25.97,43.9055,28.01,15.37,16.08,14.05,251.95,14.13,205.58,74.7
2024-03-05,11.385,91.48,72.67,106.1,76.61,18.2,19.89,24.58,60.52,100.62,29.12,88.6647,99.49,8.94,30.58,85.8,438.79,60.25,100.36,12.27,110.16,50.22,117.2,124.54,9.56,509.75,10.98,73.71,39.52,107.94,22.89,79.58,95.99,57.88,32.2,60.13,18.17,65.49,25.88,44.0901,27.91,15.38,16.0591,14.12,253.44,14.18,207.21,75.33
2024-03-06,11.435,91.52,72.79,106.115,76.72,18.03,20.04,24.75,61.07,101.08,29.11,92.6321,108.29,8.81,30.67,88.38,445.45,62.17,100.41,12.16,110.2,55.32,119.56,128.15,9.29,514.81,10.51,75.16,39.51,108.22,22.9,83.29,95.9,57.63,32.36,62.81,18.2598,67.39,25.76,44.2054,27.77,15.32,16.13,14.02,255.91,14.11,210.48,75.76
2024-03-07,11.4,91.53,72.86,106.135,76.77,17.99,19.87,24.4722,60.61,100.99,29.01,87.4932,96.46,8.94,30.66,85.76,439.02,60.18,100.42,12.24,110.21,48.95,118.0983,125.73,9.47,511.72,10.96,74.25,38.67,106.88,22.97,79.53,95.73,57.39,32.49,60.06,18.2748,66.14,25.775,44.3,27.78,15.41,16.3,14.4,254.43,14.48,207.35,75.16
2024-03-08,11.455,91.57,72.615,106.16,76.61,18.22,19.97,24.75,61.01,100.8872,29.16,91.8764,105.49,8.85,30.71,87.58,443.66,62.28,100.45,12.13,110.24,49.58,120.4627,129.39,9.19,516.78,10.61,75.66,40.82,110.06,23.19,83.64,94.88,55.75,33.43,61.88,18.21,68.03,25.8,43.8054,27.83,15.45,16.075,13.55,256.53,13.63,211.02,75.96
2024-03-12,11.43,91.57,72.49,106.155,76.56,18.22,20.23,25.22,61.11,101.09,29.35,90.8518,103.22,8.92,30.68,86.16,440.25,60.87,100.46,12.15,110.25,46.08,119.8999,128.71,9.24,515.97,10.88,75.43,41.18,110.43,23.31,80.88,94.42,54.99,33.92,60.44,18.252,67.67,25.76,43.6,27.8,15.56,16.04,13.46,256.21,13.56,208.74,76.15
2024-03-13,11.39,91.61,72.06,106.22,76.43,18.47,20.11,25.36,61.05,100.6,29.54,87.909,96.62,8.95,30.64,85.71,439.14,60.99,100.5,12.19,110.3,43.53,119.27,127.8,9.33,514.95,10.96,75.05,39.7,108.97,23.68,80.97,92.97,52.36,35.53,59.95,18.1767,67.2,25.88,42.92,27.95,15.58,16.37,13.83,255.22,13.91,208.78,75.56
2024-03-14,11.35,91.63,72.02,106.23,76.35,18.59,20.079,25.73,60.38,100.57,29.649,87.802,96.19,9.06,30.6,83.64,433.92,59.18,100.52,12.27,110.32,42.74,117.5191,125.03,9.52,509.83,11.36,74.01,39.2,107.95,23.71,77.23,92.94,52.34,35.59,57.76,18.16,65.74,25.91,42.815,27.98,15.65,16.52,14.08,253.71,14.19,205.63,75.53
2024-03-15,11.375,91.64,71.93,106.255,76.34,18.51,20.1069,25.79,60.65,100.41,29.85,88.4198,97.21,8.98,30.63,85.22,437.48,59.75,100.53,12.2,110.33,42.54,119.0845,127.29,9.35,512.86,11.05,74.91,40.2,109.13,23.79,78.39,92.66,51.79,35.94,59.39,18.12,66.92,25.979,42.7,28.04,15.7,16.285,13.78,255.0,13.86,206.3,75.46
2024-03-18,11.41,91.66,72.12,106.275,76.47,18.62,20.1698,25.41,60.94,100.36,29.9,89.3624,99.12,8.96,30.55,85.62,438.57,60.24,100.55,12.13,110.34,41.42,120.1144,129.07,9.06,515.71,10.97,75.74,40.91,110.65,23.74,79.33,92.92,51.92,35.17,59.8,18.085,68.04,26.04,42.9273,28.11,15.68,16.05,13.42,256.47,13.47,207.37,75.74
2024-03-19,11.44,91.67,72.25,106.27,76.58,18.21,20.4,25.33,61.65,100.91,29.8,90.336,101.2,8.74,30.78,87.6,443.77,61.68,100.56,11.9,110.37,43.4,121.9936,132.45,8.83,520.48,10.43,76.89,41.82,111.92,23.59,82.06,92.89,51.86,35.21,61.7,18.1707,69.75,25.93,42.7007,27.98,15.71,15.82,13.07,259.07,13.19,209.69,75.97
2024-03-20,11.526,91.7,72.31,106.33,76.58,17.99,20.55,25.21,61.52,100.31,29.72,91.3986,103.54,8.7,30.85,88.36,445.87,61.73,100.6,11.86,110.41,46.31,123.16,133.69,8.74,522.2,10.3,77.34,42.32,112.33,23.54,82.18,93.09,52.1,35.05,62.5,18.0598,70.34,26.07,42.69,28.17,15.67,15.88,13.0,260.14,13.07,209.84,76.01
2024-03-21,11.5049,91.71,72.55,106.32,76.7,18.11,20.62,24.86,61.18,99.86,29.791,94.2515,110.22,8.7,30.715,88.51,446.38,61.74,100.62,11.88,110.44,46.43,122.68,132.94,8.79,521.21,10.28,77.11,41.97,112.145,23.32,82.23,93.98,53.56,34.08,62.63,17.9881,70.01,26.19,43.09,28.32,15.69,15.94,13.07,258.5,13.13,209.91,75.64
2024-03-22,11.4838,91.73,72.41,106.31,76.63,18.08,20.6,24.98,61.31,100.1735,29.92,94.9642,111.67,8.73,30.8,87.89,444.76,60.86,100.64,11.92,110.44,45.89,121.8463,131.88,8.88,519.77,10.39,76.65,42.27,112.45,23.45,80.51,93.51,52.8,34.57,61.99,18.05,69.42,26.12,42.8378,28.25,15.65,15.91,12.98,257.92,13.08,208.52,75.43
2024-03-25,11.4491,91.74,72.47,106.41,76.66,18.12,20.56,24.94,61.41,100.07,29.79,92.5242,106.17,8.77,30.745,87.32,443.32,60.41,100.65,11.95,110.46,45.03,121.33,130.81,8.93,518.81,10.48,76.3,42.5,112.77,23.38,79.58,93.77,53.28,34.27,61.41,17.98,68.84,26.19,42.9724,28.27,15.64,15.8,12.93,257.46,13.01,207.66,75.47
2024-03-26,11.535,91.8,72.72,106.44,76.79,18.12,20.45,24.93,61.4,100.05,29.97,90.2141,100.89,8.75,30.77,87.9,444.83,60.87,100.7,11.85,110.53,46.5,123.2129,134.08,8.73,523.17,10.4,77.58,43.28,113.74,23.18,80.64,94.7,54.64,33.4,61.95,18.02,70.59,26.125,43.22,28.29,15.67,15.71,12.68,259.73,12.77,208.72,76.26
2024-03-27,11.5346,91.8,72.63,106.46,76.67,18.015,20.44,24.95,61.66,99.71,29.89,90.32,100.8,8.76,30.89,87.48,444.01,60.74,100.71,11.86,110.54,46.53,123.3,134.03,8.73,523.07,10.48,77.52,42.36,112.74,23.19,80.14,94.62,54.5,33.49,61.56,17.99,70.55,26.2,43.1698,28.37,15.65,15.8494,12.96,259.9,12.97,208.27,76.36
2024-03-28,11.53,91.42,71.92,106.52,76.31,18.21,20.47,25.34,61.4,99.11,30.19,90.327,100.76,8.75,30.86,87.89,444.95,61.08,100.29,11.88,110.065,47.99,122.87,133.35,8.78,522.16,10.41,77.25,42.11,112.36,23.67,80.74,92.55,51.46,35.41,61.94,17.9015,70.19,26.28,42.34,28.48,15.67,15.83,13.03,259.7,13.14,208.85,75.75
2024-04-01,11.53,91.44,71.84,106.51,76.34,18.36,20.51,25.37,61.19,99.37,30.36,89.4164,99.0,8.82,30.8,86.33,441.11,59.81,100.31,11.97,110.08,45.88,121.26,130.68,8.96,518.84,10.68,76.22,41.0,110.74,23.77,78.44,92.04,50.68,35.93,60.28,17.91,68.77,26.25,42.2265,28.44,15.59,16.02,13.38,257.3,13.45,206.84,75.36
2024-04-02,11.45,91.44,71.89,106.51,76.37,18.3,20.72,25.37,61.46,100.02,30.34,88.9286,97.6401,8.81,30.86,86.67,442.1,60.13,100.32,11.95,110.09,46.19,121.5599,131.05,8.93,519.41,10.62,76.39,41.17,111.09,23.79,78.96,92.02,50.58,36.01,60.68,18.0393,68.97,26.2,42.2075,28.31,15.62,15.96,13.32,257.7,13.36,207.39,74.53
2024-04-03,11.4,91.48,72.04,106.56,76.49,18.37,20.519,25.27,60.91,100.03,30.35,85.8708,90.91,8.96,30.79,83.97,435.34,58.23,100.37,12.11,110.16,42.37,118.4819,126.18,9.28,513.07,11.12,74.45,38.52,108.65,23.64,75.22,92.68,51.54,35.34,57.82,18.0359,66.34,26.17,42.594,28.31,15.59,16.29,13.92,254.61,13.995,204.11,74.21
2024-04-04,11.45,91.5,71.68,106.53,76.32,18.54,20.8,25.67,61.39,100.02,30.36,87.973,95.18,8.84,30.79,85.97,440.47,59.55,100.38,11.98,110.17,43.62,120.92,129.93,8.99,518.43,10.74,76.02,38.55,107.56,23.95,77.69,91.39,49.44,36.81,59.86,18.0397,68.4,26.16,42.0,28.34,15.54,16.29,14.19,257.18,14.26,206.45,74.33
2024-04-05,11.41,91.51,71.62,106.57,76.23,18.235,20.76,25.86,61.34,100.24,30.37,87.0983,93.34,8.84,30.83,86.02,440.6,59.4,100.4,11.99,110.18,44.0,120.92,130.07,8.99,518.72,10.74,76.07,40.1,109.71,23.95,77.41,91.38,49.4,36.82,59.9,18.0657,68.46,26.12,41.8033,28.3,15.49,16.08,13.62,257.48,13.7,206.21,74.22
2024-04-08,11.4706,91.52,71.88,106.58,76.32,18.03,20.46,25.61,61.2,100.24,30.44,85.32,89.41,8.82,30.92,86.62,442.23,59.91,100.41,11.98,110.19,45.39,120.9247,130.52,8.95,519.32,10.61,76.23,40.37,110.13,23.74,78.47,92.23,50.75,35.83,60.52,18.065,68.7,26.129,42.1476,28.29,15.54,16.0599,13.56,257.85,13.6,207.25,74.58
2024-04-09,11.2803,91.54,71.04,106.58,75.89,18.27,20.48,26.43,60.72,99.21,30.69,87.0044,92.91,44.47,30.72,85.04,438.37,58.43,100.43,12.09,110.18,43.09,119.09,126.61,9.23,514.12,10.9,74.71,39.56,109.17,24.27,75.69,90.22,47.46,38.17,58.93,17.89,66.68,26.36,40.94,28.59,15.36,16.235,13.77,254.97,13.86,204.71,74.31
2024-04-10,11.3016,91.57,71.04,106.61,75.91,18.12,20.63,26.65,61.2277,99.04,30.85,90.5799,100.68,43.77,30.829,87.79,445.37,60.93,100.47,12.01,110.23,45.8,120.67,129.4,9.03,518.0,10.4,75.8,40.48,55.08,24.41,79.98,89.81,46.71,38.73,61.7,17.87,68.1,26.38,40.91,28.61,15.33,16.15,13.51,256.7,13.59,208.8,74.13
2024-04-11,11.24,91.58,71.2,106.67,76.02,18.38,20.435,26.55,60.64,98.23,30.88,88.1509,95.15,44.5,30.62,84.95,438.27,58.79,100.48,12.19,110.24,41.51,117.2,123.84,9.42,510.85,10.89,73.66,36.94,52.78,24.29,76.26,90.29,47.46,38.19,58.72,17.7397,65.2,26.55,41.3238,28.84,15.3,16.64,14.7,253.0,14.79,205.42,73.38
2024-04-12,11.05,91.6,70.73,106.66,75.9,18.76,20.28,26.93,59.99,98.14,31.34,85.9668,90.29,45.24,30.5357,82.12,431.06,56.53,100.5,12.33,110.25,39.78,114.4514,119.26,9.77,504.45,11.44,71.81,35.14,51.27,24.67,71.86,88.89,45.25,39.96,55.77,17.7026,62.77,26.6,40.6286,28.89,15.1,17.0,15.53,249.89,15.61,201.52,73.08
2024-04-15,11.0344,91.61,70.55,106.68,75.81,18.89,20.33,27.03,60.04,98.1,31.28,87.3802,93.1,45.24,30.41,82.12,431.1,56.7,100.5,12.37,110.26,40.54,114.1799,118.52,9.85,503.53,11.44,71.55,36.02,52.08,24.84,72.03,88.3,44.33,40.76,55.78,17.65,62.37,26.7,40.3547,28.93,15.08,16.6,15.01,249.14,15.08,201.76,73.11
2024-04-16,11.075,91.62,70.89,106.72,75.92,19.01,20.16,26.95,59.66,98.58,31.06,84.0016,86.04,45.81,30.36,80.11,425.84,54.96,100.53,12.44,110.28,37.06,112.6299,116.35,10.01,500.55,11.86,70.66,36.24,52.41,24.59,69.0,89.28,45.75,39.46,53.71,17.75,61.26,26.62,40.845,28.84,15.18,16.43,14.87,247.68,14.93,198.85,73.38
2024-04-17,11.0798,91.67,70.7,106.74,75.85,19.13,20.048,27.06,59.7,98.34,31.2,84.6373,87.32,46.1,30.4021,79.13,423.41,53.7,100.56,12.47,110.33,34.91,111.92,115.53,10.11,499.52,12.07,70.33,36.065,52.12,24.71,66.56,88.83,44.98,40.13,52.75,17.71,60.78,26.665,40.5418,28.9,15.29,16.6,15.0,247.17,14.97,196.58,73.72
2024-04-18,11.1021,91.68,70.79,106.77,75.88,19.26,19.83,27.17,59.06,98.4197,31.1017,76.1697,69.63,47.06,30.4,75.88,414.65,51.5,100.59,12.59,110.35,30.79,109.9807,112.55,10.36,495.16,12.84,69.11,35.16,51.48,24.63,62.35,89.15,45.51,39.74,49.48,17.721,59.16,26.68,40.6461,28.9,15.33,16.55,15.36,245.23,15.46,192.53,74.44
2024-04-19,11.21,91.7,70.82,106.78,75.93,19.14,19.95,27.26,59.7,98.415,30.86,79.4864,75.78,46.61,30.5,77.37,418.82,52.47,100.6,12.49,110.36,32.07,111.6094,115.45,10.1,499.72,12.47,70.33,37.75,53.46,24.68,63.95,89.0,45.22,39.92,50.92,17.71,60.75,26.69,40.635,28.91,15.45,15.9,14.2,247.64,14.27,194.25,75.15
2024-04-22,11.2603,91.71,70.95,106.78,76.04,18.97,20.24,27.23,60.24,98.89,30.68,82.3902,81.31,45.92,30.57,79.69,425.07,54.0,100.61,12.34,110.38,34.11,114.52,119.51,9.75,505.65,11.91,72.04,39.13,54.51,24.67,66.69,89.03,45.2,39.98,53.19,17.81,62.93,26.6,40.7645,28.79,15.43,15.62,13.62,250.59,13.71,197.13,75.36
2024-04-23,11.2388,91.71,70.77,106.807,76.0,18.93,20.1,27.14,59.75,98.88,30.81,79.6453,75.64,45.79,30.61,80.21,426.51,54.41,100.62,12.33,110.4,35.49,114.43,119.35,9.75,505.41,11.81,71.95,39.54,54.84,24.87,67.66,88.4,44.25,40.85,53.71,17.81,62.88,26.65,40.51,28.82,15.24,15.59,13.5,250.65,13.57,198.03,75.93
2024-04-24,11.18,91.76,70.57,106.85,75.92,19.03,20.09,27.58,59.72,99.145,30.9859,82.5991,81.36,46.05,30.53,79.36,424.45,54.12,100.67,12.39,110.43,37.41,113.3437,117.84,9.88,503.49,12.0,71.32,38.63,54.21,25.02,67.19,87.78,43.3,41.78,52.85,17.86,62.03,26.6,40.26,28.76,15.18,15.51,13.8,249.46,13.88,197.6,75.75
2024-04-25,11.225,91.76,70.73,106.88,75.94,18.76,20.32,27.66,60.17,98.895,31.11,87.7001,91.4,45.33,30.68,81.83,431.0,55.4402,100.69,12.28,110.45,39.8,115.63,121.14,9.61,508.26,11.43,72.71,39.85,55.13,24.92,69.37,88.24,43.97,41.08,55.28,17.75,63.82,26.7,40.385,28.89,15.2,15.51,13.35,251.78,13.43,199.83,75.59
2024-04-26,11.28,91.78,70.94,106.8799,76.02,18.78,20.28,27.49,60.17,99.1099,30.8,87.7221,91.33,45.16,30.6592,82.46,432.75,55.88,100.69,12.25,110.46,40.61,116.343,122.36,9.52,510.06,11.31,73.19,40.44,55.59,24.72,70.2,88.98,45.07,40.15,55.94,17.82,64.44,26.6,40.6517,28.8,15.21,15.27,13.17,252.77,13.2,200.69,75.83
2024-04-29,11.175,91.79,70.67,106.9,75.93,19.02,20.05,27.39,59.26,98.64,31.1403,86.3676,88.37,46.02,30.52,79.32,424.59,53.43,100.7,12.43,110.47,38.18,113.1075,116.62,9.96,501.98,11.95,70.87,39.29,54.78,24.94,65.59,88.22,43.94,41.11,52.735,17.7097,61.4,26.75,40.3004,28.98,15.2,15.3699,13.54,248.61,13.61,196.27,75.5
2024-04-30,11.25,91.42,70.71,106.915,75.84,19.07,20.07,27.27,59.37,98.6377,30.95,83.0079,81.58,46.37,30.4605,78.15,421.52,52.37,100.31,12.49,110.04,34.37,112.1009,115.35,10.07,500.35,12.22,70.39,39.05,54.61,24.76,63.64,88.56,44.87,40.21,51.6,17.745,60.7,26.73,40.6477,28.95,15.29,15.63,13.57,247.99,13.69,194.26,75.02
2024-05-01,11.3,91.47,70.99,106.965,76.05,18.82,20.2,27.29,59.69,98.9771,30.216,85.7829,86.86,45.81,30.575,80.12,426.9,53.76,100.35,12.38,110.09,36.45,113.96,118.44,9.81,505.03,11.78,71.66,40.4,55.52,24.67,66.27,88.94,45.32,39.91,53.51,17.87,62.37,26.55,40.94,28.73,15.21,15.225,13.14,250.56,13.24,197.06,75.65
2024-05-02,11.28,91.48,71.35,106.99,76.22,18.78,20.36,27.22,60.13,99.3309,29.67,88.7537,92.76,44.92,30.72,83.32,435.48,56.81,100.37,12.23,110.11,38.97,116.7741,122.86,9.46,511.29,11.08,73.46,41.77,56.53,24.43,71.72,89.84,46.69,38.68,56.7,17.95,64.69,26.49,41.4751,28.65,15.33,14.99,12.69,253.53,12.79,202.55,75.88
2024-05-03,11.32,91.48,71.42,107.01,76.23,18.6,20.61,27.2,60.74,99.3711,29.55,92.1033,99.8,44.42,30.82,85.18,440.25,58.07,100.38,12.1,110.12,41.3,119.0521,126.62,9.16,516.57,10.7,74.95,42.76,57.2,24.34,74.22,90.19,47.21,38.2,58.56,17.95,66.69,26.48,41.55,28.68,15.39,14.71,12.37,256.25,12.41,204.93,75.92
